timestamp,service,http_request_rate,error_rate,p99_latency,cpu_usage,memory_usage,active_connections
2026-03-28 11:02:35.328150,api-gateway,51.860821015032805,0.0004628828863420787,54.144026139736184,0.10347639616202856,103.82803949509997,29.851312815322025
2026-03-28 11:02:35.328150,product-service,33.78257800868298,0.0021765557770547874,58.276564300729866,0.16907492686802816,236.08650035016254,20.142871055602882
2026-03-28 11:02:35.328150,order-service,19.368697675412005,0.017261462977907045,164.5859059636715,0.338241200192818,157.60412549589208,15.300381578207833
2026-03-28 11:02:35.328150,payment-service,9.83200427933786,0.038079385820496706,209.02471000163337,0.22914219079095702,119.42475427448012,4.117976945852697
2026-03-28 11:02:35.328150,notification-service,7.963919673422922,0.0030690312773303686,34.83223202951787,0.030315673846072515,106.62323437470866,2.6297150894002277
2026-03-28 11:02:45.328150,api-gateway,50.52957566014937,0.004642397634245932,93.50634467859078,0.19748767589708688,128.70567333827563,28.720955322680272
2026-03-28 11:02:45.328150,product-service,36.8493075023176,0.0022852237409866265,59.24247206154021,0.06854974629959684,238.8561365841246,19.3657585763908
2026-03-28 11:02:45.328150,order-service,16.568712963434535,0.006888361102839899,119.06188409685097,0.3271857293253244,154.63444678172473,6.698946696254013
2026-03-28 11:02:45.328150,payment-service,8.951941591334009,0.04747931940911295,196.45955880035353,0.15391761035268245,117.81662586641751,5.054517314352425
2026-03-28 11:02:45.328150,notification-service,8.321405200746508,0.001298228868717901,43.034495525084395,0.07141765996734413,87.03124328640138,4.7190549602789424
2026-03-28 11:02:55.328150,notification-service,9.272598581039167,0.0018933272394248384,34.40516679285147,0.06864341247201648,114.76113510600698,2.632303754094531
2026-03-28 11:02:55.328150,order-service,14.12414885931719,0.015560246289627126,144.35389938893246,0.2895163844139394,210.17341567212304,6.352366792193463
2026-03-28 11:02:55.328150,payment-service,14.16297205356127,0.04829145056333255,209.97671935021202,0.2164447111015289,169.21058423576056,3.374469857969958
2026-03-28 11:02:55.328150,api-gateway,46.96276457757494,0.004761495560072233,67.653266899144,0.17978526127200986,120.97069962949729,26.23840783341089
2026-03-28 11:02:55.328150,product-service,33.84123810367402,0.002853524663180058,60.80235067276233,0.0662743248948299,191.85693891792644,22.441947583193052
2026-03-28 11:03:05.328150,api-gateway,48.767295583584605,0.007678444309584111,137.44435184230724,0.205433375320236,185.34169031497092,21.601772506258758
2026-03-28 11:03:05.328150,product-service,39.8055408634376,0.0016862320264714222,75.71985919101239,0.09608641169428626,187.32925477557512,25.370954771632555
2026-03-28 11:03:05.328150,order-service,20.472671791803744,0.006659640474496584,91.98554485669536,0.22753095744948326,170.2345771427279,4.688798383752312
2026-03-28 11:03:05.328150,payment-service,9.794968801868905,0.026811633760974937,215.23904532396008,0.1508273766758427,115.40328484058497,4.789637276890364
2026-03-28 11:03:05.328150,notification-service,6.568024304686002,0.0016179664092430173,48.65110313145193,0.05057749300988522,100.8385610264138,3.7233645352702305
2026-03-28 11:03:15.328150,api-gateway,46.242397028078024,0.009990747850646785,51.77049858197964,0.10979394502504262,188.63984986590768,36.98824368541627
2026-03-28 11:03:15.328150,product-service,32.03509642891073,0.0020992878754152885,48.24483074257618,0.12842405659729308,184.2691408162481,16.25642954026228
2026-03-28 11:03:15.328150,order-service,10.179997124462615,0.016247162960100446,172.21098203514433,0.20889315019530919,157.8860329864378,13.805746715402742
2026-03-28 11:03:15.328150,payment-service,13.378553036472562,0.030107761861651414,224.88005721378266,0.23544166676120729,142.51101457429135,8.295899875494484
2026-03-28 11:03:15.328150,notification-service,7.636704656803165,0.002912768272569873,46.37347517260251,0.08785001223725733,85.49565729703774,4.3712014486226725
2026-03-28 11:03:25.328150,notification-service,9.686486824414407,0.0016631301266624232,30.571935873465733,0.044968757142764264,98.6182241005338,3.7745717253718625
2026-03-28 11:03:25.328150,order-service,12.80308455146332,0.018832936322484783,150.74296230741055,0.15149398728518293,168.83053152126743,12.559049457622061
2026-03-28 11:03:25.328150,payment-service,8.601426144008043,0.018929400877968044,381.3392888943775,0.1761655280289091,123.80656835493448,5.1342483510368755
