timestamp,service,http_request_rate,error_rate,p99_latency,cpu_usage,memory_usage,active_connections
2026-03-28 12:56:11.327746,api-gateway,49.48471266951912,0.006918585522424802,115.03564888338663,0.1418130056956201,144.00806077587123,18.66785948415445
2026-03-28 12:56:11.327746,product-service,30.484200639524524,0.002947352103871112,62.62152127903428,0.18425252155650615,227.4543657192514,21.08256049178523
2026-03-28 12:56:11.327746,order-service,16.068105564468933,0.02004624468777407,155.98094049608608,0.2370396332582595,158.86892292906697,7.416448852894176
2026-03-28 12:56:11.327746,payment-service,9.873897384461989,0.018987618473657875,228.2090771472807,0.2633300107250377,108.3120868249095,8.034006594822293
2026-03-28 12:56:11.327746,notification-service,9.979706242001903,0.0028067858665432373,43.635956243181674,0.09510866188078444,104.0818280203562,3.6779727646994456
2026-03-28 12:56:21.327746,api-gateway,44.775856501829274,0.005899558264090174,135.35426356406566,0.2425169807926657,117.0541532245493,28.04112214100929
2026-03-28 12:56:21.327746,product-service,31.838953895221273,0.0019434423365242838,71.78801444296539,0.11831080831312042,147.99813490805795,16.382970765794877
2026-03-28 12:56:21.327746,order-service,11.073279968749274,0.014912026983863161,264.7347700056863,0.21433823421005951,204.57047027492538,4.656359274269224
2026-03-28 12:56:21.327746,payment-service,11.384460100347201,0.02625117062603876,262.15487398661014,0.2286322033342403,105.50229249308501,2.8533154662348075
2026-03-28 12:56:21.327746,notification-service,7.165617955335081,0.001832458874219114,43.47974109432443,0.09422769292408027,108.99623237707668,4.619235859411719
2026-03-28 12:56:31.327746,notification-service,8.861524218180262,0.0014763518616801893,49.30492653350291,0.04640216675974868,111.19353581094421,3.1032943550872427
2026-03-28 12:56:31.327746,order-service,15.17045424655726,0.014727794641598043,208.49653615643015,0.23853561878753538,185.07312628506088,9.320362316006866
2026-03-28 12:56:31.327746,payment-service,14.71806641692441,0.039696557656696996,301.9395344186605,0.10329669929594898,132.5350284494378,6.2767100193232395
2026-03-28 12:56:31.327746,api-gateway,47.457860891881886,0.0038063506044597353,111.22215294059468,0.13711554567078701,190.7032899939967,35.37678793113461
2026-03-28 12:56:31.327746,product-service,37.08706049397492,0.0037800765512780742,56.42763046757275,0.14174096324197044,174.3042563436926,25.185142653017454
2026-03-28 12:56:41.327746,api-gateway,50.79785280361759,0.007550535394995827,92.05386777098046,0.1181054738470265,149.03704603111376,36.17807973116841
2026-03-28 12:56:41.327746,product-service,34.42536999463676,0.0024871986823301736,77.70424014658187,0.15195027300042036,157.73604248677307,17.790939722690123
2026-03-28 12:56:41.327746,order-service,13.360506401329205,0.01764435080528863,243.54121372548752,0.33282659043526636,130.5661727551741,9.702952985586043
2026-03-28 12:56:41.327746,payment-service,8.801391256244875,0.03201274335977163,236.10041613660601,0.2524446082924695,110.86054851563829,9.49075375042436
2026-03-28 12:56:41.327746,notification-service,8.825386305153591,0.0028552036571072976,32.27438482034056,0.0641413798000827,101.92893254045045,4.204547294840402
2026-03-28 12:56:51.327746,api-gateway,52.44282171900512,0.008813840846766858,76.10159017315502,0.16267397831288422,125.44302484402282,37.638008006195996
2026-03-28 12:56:51.327746,product-service,31.725435056992897,0.002153877344034413,45.784489273871856,0.14244130964603532,156.02472423355786,23.595212453667042
2026-03-28 12:56:51.327746,order-service,18.249288140298283,0.009839210510182746,240.03490162822823,0.27077591964950337,133.22487413824575,6.87149492593462
2026-03-28 12:56:51.327746,payment-service,14.801287427432406,0.03809021865464278,179.33819651787618,0.28010833913463257,121.3437954420236,8.854740015354823
2026-03-28 12:56:51.327746,notification-service,6.0172245169725445,0.0013655657902066796,45.00650564991736,0.04682605680732531,80.29782125256867,2.3683183794281955
2026-03-28 12:57:01.327746,notification-service,8.172144043811787,0.0021502174014793826,44.212370232371015,0.09874507511581078,85.62543370333283,3.6368876405937254
2026-03-28 12:57:01.327746,order-service,14.067340351680857,0.01675227553720193,234.02911370540892,0.2606563618951339,212.60469423525302,11.738060294539205
2026-03-28 12:57:01.327746,payment-service,8.582812721420733,0.020016931799493657,357.863206609458,0.13347934235982023,124.25674787796119,10.272895311590357
2026-03-28 12:57:01.327746,api-gateway,48.62322599009899,0.009407702708402996,78.60760280598235,0.3024357559162437,193.66712461912647,38.8423362369751
2026-03-28 12:57:01.327746,product-service,30.59592243013713,0.0015754501976209556,67.12007149793943,0.0995177787430105,191.17393381898228,17.73616688370982
2026-03-28 12:57:11.327746,api-gateway,45.094363429806485,0.008075604993838222,106.82542175035385,0.26485379374545953,105.22957712933884,30.11152047439392
2026-03-28 12:57:11.327746,product-service,37.65632462061263,0.001657933000651314,63.85286093383,0.13925136275230582,174.57716694983952,16.002972346771795
2026-03-28 12:57:11.327746,order-service,16.624497008237416,0.009856399218768188,202.48446446548718,0.2975509882855966,198.24615797305168,5.741050126959409
2026-03-28 12:57:11.327746,payment-service,13.371482061243073,0.0447840204295079,351.15601504944937,0.13081267066641508,134.26342796381212,6.883721052791351
2026-03-28 12:57:11.327746,notification-service,9.63184469276743,0.0013004605981610726,37.89191424469795,0.018255259835474068,99.05300513519438,3.5562998091013824
2026-03-28 12:57:21.327746,api-gateway,48.54634834417881,0.0021833456843143315,148.44556404073987,0.30176449571353425,166.84585480762385,26.382227921472627
2026-03-28 12:57:21.327746,product-service,34.203901193871054,0.005013362771724087,65.64581564438546,0.19849131774110887,151.43482657897778,20.922877558566675
2026-03-28 12:57:21.327746,order-service,13.612311342372694,0.006641016092855881,140.52320354510516,0.3077261757080045,198.13025496130513,14.825567722165713
2026-03-28 12:57:21.327746,payment-service,11.177963626473913,0.03699410980194595,374.3663542238903,0.14632789409628863,124.21715825891933,9.83810058304298
2026-03-28 12:57:21.327746,notification-service,6.419801768999294,0.002489961017430835,45.97485666992674,0.03664097468939198,92.9498094724478,2.9496700080287113
2026-03-28 12:57:31.327746,order-service,11.058858580789877,0.004802101736046064,230.8984306003667,0.27567989298830076,170.7774676542379,10.901759458633178
2026-03-28 12:57:31.327746,notification-service,5.676113705561574,0.0023237675331767823,39.40881470252786,0.05262838770429579,110.00634440863416,3.4959828931302366
2026-03-28 12:57:31.327746,payment-service,10.55908038111649,0.02735434069366096,187.12817830102182,0.13360719614112518,112.47945438991235,8.570870856983213
2026-03-28 12:57:31.327746,product-service,33.09602643194742,0.004003652555239258,74.64311446418851,0.11501196549070293,150.68293850794277,23.959362809295556
2026-03-28 12:57:31.327746,api-gateway,54.10030484549142,0.0064632419697364645,126.19308066708031,0.19194607728267327,114.55497518936453,31.27920822183065
2026-03-28 12:57:41.327746,api-gateway,46.45099981610307,0.002024027307943128,83.18359430332782,0.15457224894497626,170.61883247896247,34.64762069211512
2026-03-28 12:57:41.327746,product-service,36.1230947304049,0.0035259435469761017,62.87347302646597,0.16225603673719888,213.724100867617,15.553278134123504
2026-03-28 12:57:41.327746,order-service,17.776912625510732,0.01848951916974245,181.6211831449718,0.316215703388967,141.39313130104264,9.192319697492799
2026-03-28 12:57:41.327746,payment-service,9.664309437207274,0.04509723155024231,309.9221962985687,0.2404052911926123,115.49402319261647,7.130093715667089
2026-03-28 12:57:41.327746,notification-service,8.09372689607071,0.0017541222964261856,31.114352198768167,0.02324454331170873,115.62778352437682,2.8036589444684497
2026-03-28 12:57:51.327746,api-gateway,49.55777436284875,0.0037567463618382187,142.25083887548024,0.25090484092416765,112.01588635366781,23.278165349716215
2026-03-28 12:57:51.327746,product-service,37.53706071500713,0.0014831343753383165,36.44492354267322,0.11816096600529724,228.45010840058288,21.390420043886795
2026-03-28 12:57:51.327746,order-service,16.02960808930662,0.014676471344070973,128.68561008220863,0.16376353349633735,198.37726039236202,14.861986483076793
2026-03-28 12:57:51.327746,payment-service,10.834783142765984,0.047269810230894445,361.2486218776324,0.16555899344418087,122.32430723227446,5.930729307988838
2026-03-28 12:57:51.327746,notification-service,9.819583814536132,0.0025511871442735626,41.65837111552895,0.05707385453540347,103.06618518121164,2.5490112875657025
2026-03-28 12:58:01.327746,notification-service,6.9856335351556735,0.002285013668070451,20.489336306465628,0.03706998972466592,110.91646001228638,4.459678075681203
2026-03-28 12:58:01.327746,order-service,11.614730762103108,0.018234935510361663,274.90968001363984,0.1155068129285245,216.15385875896268,8.419541390912856
2026-03-28 12:58:01.327746,payment-service,12.61482109962953,0.023485731933383498,167.58080917044086,0.24209853717312865,117.23321293907927,8.074573203636364
2026-03-28 12:58:01.327746,product-service,31.902105945913977,0.0044469096954942115,37.356094368614606,0.057079302463005806,230.81136073107294,23.59858964555199
2026-03-28 12:58:01.327746,api-gateway,53.83371464833877,0.0054745139528146365,69.31927650932414,0.10380105374152962,194.517114981182,26.718434403335007
2026-03-28 12:58:11.327746,api-gateway,50.632573170957784,0.0018085087023690673,80.23186840809038,0.25880193760491094,190.87051603156218,33.667167322499765
2026-03-28 12:58:11.327746,product-service,38.765949488882896,0.003520305863412982,38.44148688816507,0.09996924622022384,208.50535356440895,18.315164582745886
2026-03-28 12:58:11.327746,order-service,17.743842083113066,0.012075171678026334,225.7692822966332,0.21452635274979567,197.3484461488346,6.844417407055989
2026-03-28 12:58:11.327746,payment-service,14.986665778450172,0.03523954911957581,239.01995880797514,0.17661419999835745,162.22165997382893,6.820141021319892
2026-03-28 12:58:11.327746,notification-service,5.55695404879039,0.0021644376765277058,33.629399001173724,0.06790278809340083,112.1543478306808,4.785641915341099
2026-03-28 12:58:21.327746,api-gateway,54.437451521438966,0.009293958591400118,58.72802708321622,0.1231767914253484,110.68425426536247,36.04695724368825
2026-03-28 12:58:21.327746,product-service,38.16364321258846,0.002997990517584818,66.6234728862277,0.18556604538714594,175.55129799449966,15.750297741718352
2026-03-28 12:58:21.327746,order-service,12.937338319535774,0.008650988262195063,201.7183463697651,0.2256598756583305,205.41540499925497,11.683809833207787
2026-03-28 12:58:21.327746,payment-service,11.890866086629536,0.04212789540582595,362.18126202297924,0.1547702390603692,135.39942369588806,9.976563543736576
2026-03-28 12:58:21.327746,notification-service,8.488482110512862,0.0021109434760104052,33.82254523847758,0.050680175407095136,96.10088656031157,3.938483282936415
2026-03-28 12:58:31.327746,notification-service,9.799972154096793,0.002839972414843271,31.339624637550255,0.0883722950732502,86.05605576032555,3.2033096684153377
2026-03-28 12:58:31.327746,payment-service,12.785629449942915,0.04328654766637618,410.26230030056854,0.23094870012387322,136.39975731409308,9.897239589457147
2026-03-28 12:58:31.327746,order-service,12.380449883415825,0.018307307501824577,191.89710069406374,0.12114488812279411,147.65452520233492,9.379223382247352
2026-03-28 12:58:31.327746,product-service,38.16406637361369,0.0010181938468084661,66.03526232646593,0.09107602579582424,170.46288965550445,18.988377182183097
2026-03-28 12:58:31.327746,api-gateway,51.095319297181575,0.0038101612448707273,137.90925927234946,0.11058380145757113,135.49811854055721,29.028626498786096
2026-03-28 12:58:41.327746,api-gateway,52.125056855522054,0.007908192169608514,73.23298683884174,0.2313991333798857,139.15177702045924,28.545530210377915
2026-03-28 12:58:41.327746,product-service,39.07809993355325,0.0023971235540637837,36.27058810494262,0.06757398106071444,177.73391369372186,18.54585849074438
2026-03-28 12:58:41.327746,order-service,16.135141445443793,0.013517860097199436,138.76633701649695,0.1011965144667344,191.96217455507386,13.488384283946667
2026-03-28 12:58:41.327746,payment-service,10.830266721145694,0.01805249062350235,316.9573620842521,0.23237416151048532,161.5697673699384,8.804335654910094
2026-03-28 12:58:41.327746,notification-service,4.974933025084297,0.0019878565708762873,27.108071259704186,0.0825535937276503,81.28656391595955,2.5380249482322195
2026-03-28 12:58:51.327746,api-gateway,46.724988355499775,0.00644813707090557,72.20978289437195,0.2966387868151063,158.48505804821292,23.847880884586477
2026-03-28 12:58:51.327746,product-service,34.478973966271546,0.0015778508183848607,36.54408566292112,0.09897396239597767,166.01038811692848,16.90514286998565
2026-03-28 12:58:51.327746,order-service,11.729449574431548,0.01575581409608127,232.0211933027191,0.20270976561890935,130.00314309435828,10.461177937192643
2026-03-28 12:58:51.327746,payment-service,9.133073765808465,0.042609377569936074,250.5499688838038,0.28841462931977335,127.57866166689446,7.907904408178368
2026-03-28 12:58:51.327746,notification-service,7.868152177837376,0.001226650907495623,24.98243178788863,0.033597399179775424,99.95029361331116,3.8335281809596387
2026-03-28 12:59:01.327746,notification-service,5.978909675343757,0.002485367256929585,20.75010707810847,0.049138275196649255,95.1049309782019,4.478222318087681
2026-03-28 12:59:01.327746,payment-service,8.589056982174217,0.023012195640253096,223.85175101171046,0.18695065454188844,156.76068254581605,6.461144738195836
2026-03-28 12:59:01.327746,order-service,15.140305738083281,0.011680826107281272,192.34849537129523,0.16428198723789264,133.12240077154544,9.227790777940456
2026-03-28 12:59:01.327746,product-service,38.52495591576786,0.0033958048329251573,58.68535842074864,0.1870552659986546,214.1494103187194,19.40598904634992
2026-03-28 12:59:01.327746,api-gateway,52.04750257071395,0.0031386602717060033,98.73925689110216,0.2911105630122244,112.60559946410436,26.01717092365484
2026-03-28 12:59:11.327746,api-gateway,53.23013436987959,0.010376171859265452,72.45141888959839,0.1607197954620112,169.32756742815025,23.018511055438715
2026-03-28 12:59:11.327746,product-service,35.928955172977005,0.004439775270403845,60.9831135213144,0.07995367196509165,199.43182515239013,22.272647478306435
2026-03-28 12:59:11.327746,order-service,15.349819019330203,0.019599532835443897,182.10603826950523,0.19205771488289755,130.05778136891112,9.343398415305076
2026-03-28 12:59:11.327746,payment-service,8.579636658877538,0.044974682596675336,161.26689908903407,0.19508424236660488,157.79399441778,7.893800944714326
2026-03-28 12:59:11.327746,notification-service,7.100158749410261,0.0021549674056975097,48.23706263120532,0.03514323135108638,92.94901100712822,3.075624629630954
2026-03-28 12:59:21.327746,api-gateway,51.22456678355602,0.005767264645713153,142.6181771429705,0.15107769037166008,133.4927826705265,23.808217281426785
2026-03-28 12:59:21.327746,product-service,38.15841010545597,0.003548451176461353,64.69365786432512,0.07944618545797193,224.18041560799887,16.286733589036178
2026-03-28 12:59:21.327746,order-service,13.64266216417428,0.011984355427780036,168.90093082878357,0.24967887422115015,179.9168752318107,6.52966029056584
2026-03-28 12:59:21.327746,payment-service,14.59840371514792,0.03872637841998985,296.9154687248382,0.22698557372446695,122.27499788682748,6.903155580104789
2026-03-28 12:59:21.327746,notification-service,7.580990380058147,0.0018092363011850013,23.909809224319275,0.048795007875403015,104.40792435828602,4.976816553875198
2026-03-28 12:59:31.327746,notification-service,5.330233504991039,0.0012827012215835907,22.80474648734263,0.09981653753943531,112.87011223757389,4.345829268927399
2026-03-28 12:59:31.327746,payment-service,8.493871030384778,0.029551764154712674,214.76711670822107,0.17344312160372283,167.21365233239578,6.465910631120887
2026-03-28 12:59:31.327746,product-service,33.81800663448392,0.002725321236315564,66.76351971270168,0.1403574432743739,157.52658866770884,24.303660018251637
2026-03-28 12:59:31.327746,api-gateway,54.163377299006946,0.005440678474598689,116.55805490446096,0.19702166021672587,125.32216660003184,27.277312000837835
2026-03-28 12:59:31.327746,order-service,11.9615600298128,0.012836840510309864,145.9935485021184,0.2834155518064283,118.88909469186429,7.577123518217567
2026-03-28 12:59:41.327746,api-gateway,47.72117366306707,0.007081545698881495,129.7819770155803,0.17106053094327217,174.420303513323,27.857634557240516
2026-03-28 12:59:41.327746,product-service,37.00136001314253,0.0037586891915656635,79.3114144166789,0.06072977454336716,197.09787854456573,19.17736212932297
2026-03-28 12:59:41.327746,order-service,19.235203033023442,0.01518631213222569,195.7005488930546,0.14229903470852057,153.15562937751915,3.8280107895203406
2026-03-28 12:59:41.327746,payment-service,12.439278920852706,0.036199204645668705,224.03753181368614,0.14179654497586716,111.8518473499717,4.273252611185129
2026-03-28 12:59:41.327746,notification-service,7.127236782942852,0.0018141694574289047,51.03511923069097,0.027337203086216167,101.28136766520774,3.8788677492307087
